,user,enrolled,predicted_reach
7091,272891,1,1
7092,325288,1,1
7093,86191,0,0
7094,301108,1,1
7095,154571,1,1
7096,176039,0,1
7097,341345,1,0
7098,143973,0,0
7099,266297,0,0
7100,110467,0,1
7101,86910,0,0
7102,302287,0,1
7103,60155,0,0
7104,206946,1,1
7105,220222,1,0
7106,60585,0,1
7107,137082,1,1
7108,45514,0,1
7109,340704,1,1
7110,56667,1,0
7111,317530,1,1
7112,153374,1,1
7113,123962,0,0
7114,50473,0,0
7115,65765,1,1
7116,258063,0,0
7117,369447,1,1
7118,234405,0,0
7119,8700,1,1
7120,137333,0,0
7121,307161,1,1
7122,96560,0,0
7123,184744,1,1
7124,183214,0,0
7125,187095,0,1
7126,168200,1,1
7127,214152,0,0
7128,83484,0,0
7129,239639,1,1
7130,212832,0,0
7131,30259,0,0
7132,246718,0,0
7133,77439,1,0
7134,108107,1,1
7135,293444,0,0
7136,179120,0,0
7137,288964,0,1
7138,98447,1,1
7139,174067,1,0
7140,5862,0,0
7141,305698,0,0
7142,152938,1,1
7143,173279,1,1
7144,343197,1,1
7145,174798,1,1
7146,214954,1,1
7147,138017,1,1
7148,248278,0,1
7149,167357,1,0
7150,349655,0,0
7151,17754,0,0
7152,364028,1,1
7153,176925,0,0
7154,253488,1,0
7155,43427,1,1
7156,233031,1,1
7157,122346,1,0
7158,229267,0,0
7159,5072,0,0
7160,128464,0,0
7161,194372,0,0
7162,274195,0,0
7163,260656,1,0
7164,23784,0,0
7165,362641,0,1
7166,356890,0,0
7167,278258,1,1
7168,3800,1,0
7169,154243,1,1
7170,296639,0,1
7171,98422,1,1
7172,245298,0,0
7173,61310,0,0
7174,198517,0,0
7175,84390,0,0
7176,16138,0,0
7177,48800,1,1
7178,305677,1,0
7179,126937,0,0
7180,157917,1,1
7181,44206,1,1
7182,200736,0,0
7183,278535,1,0
7184,128696,1,0
7185,173342,1,1
7186,334569,1,1
7187,54582,0,1
7188,308707,0,1
7189,33860,0,1
7190,226193,0,1
7191,338077,0,1
7192,41149,0,0
7193,224730,0,1
7194,167199,0,0
7195,72259,1,1
7196,264975,1,1
7197,83214,0,0
7198,266430,0,0
7199,369363,1,1
7200,242118,1,0
7201,326046,1,1
7202,80723,1,1
7203,111820,1,1
7204,137739,0,1
7205,306941,0,1
7206,316153,0,1
7207,246139,1,1
7208,174184,1,1
7209,306401,1,1
7210,357043,0,1
7211,351545,0,0
7212,77926,0,0
7213,239503,1,1
7214,82477,0,1
7215,123283,1,1
7216,76801,1,1
7217,367418,1,0
7218,211416,1,1
7219,315447,1,1
7220,372334,1,1
7221,105929,1,1
7222,180539,0,0
7223,40210,0,0
7224,80290,0,0
7225,198573,0,0
7226,149291,1,1
7227,365215,0,0
7228,64034,1,1
7229,245864,0,1
7230,150175,0,0
7231,122243,1,1
7232,304329,1,1
7233,10323,1,1
7234,165277,1,1
7235,3322,1,0
7236,316522,1,0
7237,157336,0,0
7238,337952,0,1
7239,245938,1,0
7240,289463,1,1
7241,68846,1,0
7242,240111,1,0
7243,337832,1,0
7244,278794,0,0
7245,287598,0,1
7246,123615,1,1
7247,195731,0,1
7248,366713,1,0
7249,109663,0,0
7250,267967,1,1
7251,184675,0,1
7252,362217,0,1
7253,134093,1,1
7254,11136,1,1
7255,317290,1,1
7256,97007,0,1
7257,254436,0,0
7258,146242,1,1
7259,260790,1,1
7260,100446,1,1
7261,1026,0,0
7262,248068,1,1
7263,129439,0,0
7264,245320,1,1
7265,64080,0,0
7266,173987,0,0
7267,64268,0,0
7268,113195,0,1
7269,295199,1,1
7270,188216,0,0
7271,3823,0,0
7272,332085,0,0
7273,144664,1,1
7274,71128,1,1
7275,39101,1,1
7276,111037,0,1
7277,230,0,1
7278,147543,1,1
7279,259858,0,0
7280,67451,1,1
7281,300530,1,1
7282,264065,0,0
7283,246121,0,0
7284,300566,1,1
7285,238736,1,0
7286,148666,0,1
7287,200197,0,0
7288,79716,0,0
7289,366295,1,1
7290,150771,0,1
7291,28891,1,0
7292,121074,1,0
7293,245993,1,1
7294,160381,1,1
7295,13148,0,0
7296,192753,0,0
7297,80677,1,1
7298,189241,0,0
7299,40005,0,0
7300,221882,0,1
7301,226505,1,1
7302,156447,0,0
7303,33719,0,1
7304,141073,1,0
7305,118423,1,0
7306,198199,0,0
7307,147347,1,1
7308,314380,0,0
7309,105610,0,0
7310,103940,0,0
7311,103153,1,1
7312,320010,1,0
7313,245869,0,0
7314,331172,1,1
7315,226046,1,1
7316,321511,0,1
7317,135608,1,1
7318,333588,0,0
7319,162660,1,0
7320,25629,0,0
7321,179016,0,0
7322,258911,1,1
7323,288517,0,0
7324,205498,1,0
7325,230857,0,0
7326,282784,1,0
7327,169206,1,0
7328,359635,0,0
7329,162701,0,1
7330,58882,1,1
7331,282001,1,1
7332,224346,1,1
7333,173222,1,1
7334,171030,1,0
7335,226657,1,1
7336,126220,0,0
7337,26057,0,0
7338,318323,0,1
7339,64429,0,1
7340,123289,0,0
7341,274005,0,0
7342,149046,1,1
7343,216635,0,0
7344,23653,0,0
7345,228424,0,0
7346,303692,0,0
7347,71313,1,1
7348,105123,1,0
7349,119889,1,0
7350,331717,1,1
7351,260823,1,1
7352,258638,0,0
7353,369625,0,0
7354,133575,1,1
7355,283911,1,0
7356,123443,0,0
7357,130436,1,1
7358,302349,0,0
7359,224528,0,1
7360,367742,1,1
7361,324696,1,1
7362,249077,1,1
7363,314898,1,1
7364,225075,0,0
7365,99890,0,0
7366,38546,0,0
7367,243129,1,0
7368,141149,1,1
7369,52797,0,0
7370,373193,0,1
7371,260185,0,0
7372,122468,1,1
7373,229005,1,1
7374,58844,0,1
7375,39649,1,1
7376,226466,0,0
7377,147880,0,0
7378,217246,1,0
7379,124694,1,1
7380,120415,1,1
7381,23,0,0
7382,247488,0,0
7383,324543,1,1
7384,134968,1,1
7385,267305,1,1
7386,273388,1,1
7387,356834,0,1
7388,80822,1,1
7389,264153,0,0
7390,77947,0,0
7391,358871,0,0
7392,337388,0,0
7393,288123,0,0
7394,304061,0,0
7395,116508,1,0
7396,43855,0,0
7397,55976,1,0
7398,158399,0,0
7399,290907,1,1
7400,290581,1,0
7401,182512,1,1
7402,197447,1,1
7403,16185,1,1
7404,267610,0,1
7405,346230,0,1
7406,8770,0,0
7407,132362,1,1
7408,9131,0,0
7409,212209,0,0
7410,135416,0,0
7411,99773,0,0
7412,50328,0,0
7413,36094,1,1
7414,216421,1,1
7415,240650,1,1
7416,230242,0,0
7417,230332,1,0
7418,97028,1,0
7419,76845,1,0
7420,135459,1,1
7421,62923,0,1
7422,8259,1,1
7423,352055,1,1
7424,364193,1,1
7425,220619,1,1
7426,114102,0,0
7427,156293,1,1
7428,191972,1,0
7429,334689,1,1
7430,292607,1,1
7431,26464,0,0
7432,110788,1,1
7433,307269,1,0
7434,300836,1,0
7435,348383,0,0
7436,247898,1,1
7437,32004,1,1
7438,67249,1,1
7439,57269,0,0
7440,319575,0,0
7441,313997,0,1
7442,159102,1,1
7443,117779,0,0
7444,273285,0,0
7445,172164,1,0
7446,192125,0,0
7447,335866,0,0
7448,254151,0,0
7449,371751,1,1
7450,76567,0,0
7451,146971,1,0
7452,69183,0,0
7453,188120,1,1
7454,308011,1,1
7455,44078,1,1
7456,142644,1,0
7457,49907,1,1
7458,314101,0,0
7459,156526,0,0
7460,341609,1,1
7461,371779,1,1
7462,78340,1,1
7463,355426,1,0
7464,26872,1,1
7465,357506,0,0
7466,120530,1,1
7467,127860,0,0
7468,114617,0,0
7469,22142,0,0
7470,85478,1,1
7471,367197,1,1
7472,198873,0,0
7473,103891,1,0
7474,249969,0,0
7475,189428,0,0
7476,276382,1,0
7477,202609,1,0
7478,358144,1,1
7479,301896,0,0
7480,177563,0,1
7481,165927,1,1
7482,95887,0,0
7483,212988,1,1
7484,370944,0,0
7485,127281,1,1
7486,357189,0,0
7487,58505,0,1
7488,311403,0,0
7489,29795,0,0
7490,67032,1,1
7491,48528,0,0
7492,3424,1,1
7493,13700,1,1
7494,66598,0,1
7495,248969,0,0
7496,232180,1,1
7497,83753,1,1
7498,344534,1,1
7499,89804,0,0
7500,335164,1,1
7501,176119,1,1
7502,106768,1,1
7503,122934,1,1
7504,82805,1,1
7505,297336,1,0
7506,100171,0,0
7507,89222,1,1
7508,114390,1,1
7509,80969,1,1
7510,369017,0,0
7511,350627,1,0
7512,253605,0,0
7513,127729,0,0
7514,372401,1,1
7515,333091,0,0
7516,300911,0,1
7517,268616,0,0
7518,116217,1,1
7519,276297,1,1
7520,359786,1,1
7521,109622,0,0
7522,193761,0,0
7523,321270,1,1
7524,63591,1,1
7525,340615,1,1
7526,337523,0,0
7527,89439,0,0
7528,48414,1,1
7529,240738,0,0
7530,102120,0,1
7531,106877,0,0
7532,40001,0,0
7533,344036,0,1
7534,202925,1,1
7535,201966,0,0
7536,187562,1,1
7537,114288,0,0
7538,37710,0,0
7539,206148,0,0
7540,130596,0,1
7541,168291,1,0
7542,20057,1,0
7543,48889,1,0
7544,227737,0,0
7545,254587,0,0
7546,176047,0,0
7547,17893,0,0
7548,369086,1,1
7549,194839,1,1
7550,106354,1,0
7551,167548,1,1
7552,331223,0,0
7553,370199,0,1
7554,191894,0,1
7555,198449,1,1
7556,335667,0,0
7557,57018,1,1
7558,129605,1,1
7559,304028,1,1
7560,44457,0,0
7561,302503,0,0
7562,74527,1,1
7563,313446,0,0
7564,824,0,0
7565,194543,1,1
7566,108560,1,1
7567,330623,1,1
7568,132349,1,1
7569,83400,1,1
7570,37190,0,1
7571,204827,1,1
7572,351036,0,1
7573,171010,0,0
7574,253004,0,0
7575,85285,0,0
7576,68744,0,0
7577,128428,1,1
7578,56645,1,1
7579,286539,1,0
7580,33671,1,1
7581,343874,0,0
7582,116189,1,1
7583,145142,1,1
7584,75142,0,0
7585,330554,1,1
7586,161615,0,0
7587,44832,0,0
7588,308256,1,1
7589,19764,1,1
7590,25468,1,1
7591,185656,0,1
7592,300854,1,1
7593,158111,0,0
7594,350782,1,1
7595,88344,0,1
7596,121135,1,1
7597,12225,1,0
7598,145111,1,1
7599,225195,0,0
7600,350248,0,0
7601,268355,0,0
7602,150946,0,0
7603,360240,0,0
7604,147879,0,0
7605,210475,1,1
7606,304957,0,0
7607,121316,1,1
7608,104855,0,1
7609,66005,0,0
7610,159602,0,0
7611,348741,0,0
7612,161982,1,1
7613,318094,1,1
7614,48530,1,1
7615,61365,1,1
7616,274739,1,1
7617,308691,1,1
7618,256341,0,0
7619,88903,0,0
7620,187920,1,1
7621,126705,1,1
7622,268124,0,1
7623,211021,1,1
7624,352455,0,0
7625,319347,1,0
7626,14574,0,0
7627,324478,0,0
7628,24514,0,0
7629,368660,1,0
7630,23208,1,0
7631,268970,0,1
7632,275399,1,1
7633,201268,1,1
7634,88981,0,1
7635,209909,0,1
7636,325797,1,1
7637,274967,0,0
7638,369152,0,0
7639,144026,0,0
7640,136389,0,1
7641,195582,0,0
7642,345770,0,1
7643,368848,0,0
7644,234876,1,1
7645,356428,1,1
7646,309739,1,1
7647,111312,1,1
7648,290894,1,1
7649,277949,1,1
7650,104554,0,0
7651,194749,0,1
7652,191391,1,1
7653,269128,0,0
7654,110269,1,1
7655,176759,0,1
7656,350345,1,1
7657,330884,0,0
7658,336857,1,0
7659,181585,1,0
7660,221776,0,0
7661,313233,0,0
7662,335905,0,0
7663,301435,1,1
7664,146200,1,0
7665,101300,1,1
7666,163886,0,0
7667,334565,1,1
7668,58602,1,1
7669,85625,1,1
7670,172158,0,1
7671,276486,1,1
7672,248112,1,1
7673,17544,0,1
7674,2534,0,0
7675,219715,1,1
7676,204093,1,1
7677,37511,0,0
7678,34427,0,0
7679,272708,0,0
7680,66135,1,0
7681,331085,1,1
7682,331752,0,0
7683,156514,0,0
7684,222041,1,1
7685,303487,1,0
7686,338919,1,1
7687,82236,0,0
7688,255499,1,1
7689,343000,0,0
7690,57738,1,1
7691,333883,0,0
7692,250048,1,1
7693,365873,1,0
7694,208506,1,1
7695,360856,1,1
7696,341515,0,0
7697,124326,1,1
7698,127047,0,0
7699,301133,1,1
7700,95137,0,0
7701,331817,1,0
7702,300257,0,0
7703,373561,1,1
7704,27752,0,0
7705,23082,0,0
7706,54233,1,1
7707,198983,0,0
7708,57019,0,1
7709,309546,0,0
7710,122663,0,0
7711,183396,0,0
7712,369871,1,1
7713,180008,0,0
7714,189796,0,1
7715,284850,0,0
7716,69203,1,1
7717,233931,0,0
7718,240517,0,0
7719,128754,0,0
7720,74478,0,0
7721,205939,1,0
7722,31298,0,0
7723,150614,1,1
7724,75037,1,1
7725,172220,0,1
7726,271293,0,0
7727,221565,1,1
7728,46405,0,0
7729,108552,1,1
7730,200823,0,1
7731,299869,1,1
7732,261482,0,0
7733,360892,0,0
7734,200137,0,0
7735,215017,1,1
7736,98483,1,1
7737,138067,0,0
7738,267259,0,0
7739,114850,1,1
7740,104673,1,1
7741,175137,1,1
7742,275406,0,0
7743,119129,1,1
7744,217512,0,0
7745,326924,0,0
7746,329155,0,0
7747,32099,1,1
7748,79244,0,1
7749,333344,0,0
7750,183797,0,0
7751,261758,1,0
7752,256934,0,0
7753,202253,1,1
7754,29098,0,0
7755,200878,0,0
7756,55532,0,1
7757,265912,1,1
7758,100779,1,1
7759,171544,0,0
7760,91278,0,0
7761,236177,0,0
7762,82919,0,1
7763,200348,1,1
7764,193059,0,1
7765,17763,0,0
7766,276585,1,1
7767,116444,1,1
7768,160699,0,0
7769,41277,0,0
7770,269101,1,1
7771,181577,1,1
7772,108313,0,1
7773,1436,1,1
7774,173101,0,0
7775,24549,0,1
7776,93548,0,0
7777,218734,1,1
7778,49644,1,1
7779,247919,0,0
7780,304808,1,0
7781,333690,0,0
7782,213909,0,0
7783,239747,1,1
7784,80369,1,1
7785,82867,0,1
7786,99161,0,0
7787,57586,1,0
7788,137190,1,1
7789,77433,0,0
7790,129119,1,0
7791,121062,1,1
7792,46349,0,0
7793,181945,0,0
7794,314347,1,1
7795,177404,1,1
7796,349306,1,1
7797,217440,1,0
7798,223837,1,1
7799,96093,1,1
7800,34796,1,1
7801,59170,0,1
7802,268626,1,1
7803,21653,0,0
7804,143923,0,0
7805,318605,0,0
7806,253010,1,1
7807,239462,1,0
7808,103785,0,0
7809,74276,0,0
7810,292939,0,1
7811,90370,1,0
7812,332048,1,1
7813,318591,0,0
7814,263924,1,1
7815,123014,1,0
7816,26080,1,0
7817,72175,1,1
7818,234600,1,0
7819,87596,0,0
7820,127312,1,1
7821,253093,0,0
7822,139544,1,0
7823,122087,1,1
7824,227879,0,0
7825,119131,0,1
7826,185157,0,0
7827,204571,1,1
7828,1134,1,1
7829,36609,0,0
7830,223636,1,1
7831,137497,1,1
7832,193987,1,1
7833,340264,0,0
7834,277478,1,1
7835,137000,0,0
7836,89829,0,1
7837,255853,0,0
7838,192382,0,0
7839,109865,0,0
7840,184475,0,1
7841,190393,0,0
7842,47964,0,0
7843,28617,0,0
7844,4460,1,0
7845,243518,1,1
7846,210154,1,1
7847,334401,0,1
7848,15270,1,1
7849,306710,1,1
7850,207635,0,0
7851,250463,1,0
7852,331448,0,0
7853,151460,0,1
7854,325280,1,1
7855,92684,0,0
7856,185761,0,0
7857,265871,1,0
7858,150876,0,0
7859,894,0,0
7860,190251,1,1
7861,255438,0,0
7862,137408,0,0
7863,4443,0,0
7864,54992,1,0
7865,334801,1,1
7866,276125,0,1
7867,78482,0,0
7868,65430,0,1
7869,215080,1,1
7870,295463,0,1
7871,227476,1,0
7872,55844,0,0
7873,73531,1,0
7874,317178,1,1
7875,46067,0,0
7876,31645,1,1
7877,112471,1,1
7878,117248,0,0
7879,247896,0,1
7880,245244,1,1
7881,28060,1,0
7882,367228,0,0
7883,246799,0,0
7884,158914,0,0
7885,49002,0,0
7886,51100,1,0
7887,127890,0,1
7888,364716,1,0
7889,95428,1,1
7890,119288,1,1
7891,57996,0,0
7892,49811,0,0
7893,264737,1,1
7894,218453,0,0
7895,4589,1,1
7896,230752,0,0
7897,18328,1,1
7898,310058,0,0
7899,311308,0,0
7900,227056,0,0
7901,264495,1,1
7902,198353,1,0
7903,111247,1,1
7904,91672,0,0
7905,310162,1,1
7906,68324,0,0
7907,103983,0,1
7908,221592,1,1
7909,225205,0,0
7910,86562,1,0
7911,84466,1,0
7912,249481,1,1
7913,180779,0,0
7914,193218,0,0
7915,21411,1,1
7916,259738,1,1
7917,219959,1,1
7918,203187,1,1
7919,70630,1,1
7920,131624,1,1
7921,151204,1,0
7922,145755,1,1
7923,111728,0,0
7924,275150,1,1
7925,297048,1,1
7926,284086,0,0
7927,200953,0,0
7928,347858,1,0
7929,327972,1,1
7930,233373,1,1
7931,2856,0,0
7932,43286,1,1
7933,273558,1,1
7934,148438,1,1
7935,236249,0,0
7936,115992,0,0
7937,140774,1,1
7938,62895,1,1
7939,328065,1,1
7940,142081,1,0
7941,366128,0,0
7942,361426,1,0
7943,260976,1,1
7944,244517,1,1
7945,271974,0,1
7946,219355,0,0
7947,350756,1,1
7948,290454,1,1
7949,77047,0,0
7950,208079,0,0
7951,249724,0,0
7952,241426,0,0
7953,266486,0,0
7954,46694,0,0
7955,172993,1,1
7956,228888,1,1
7957,11280,1,1
7958,996,1,1
7959,57552,0,0
7960,366227,1,1
7961,139074,1,1
7962,145482,0,0
7963,280951,1,1
7964,113774,0,0
7965,87254,1,0
7966,207902,0,0
7967,359880,0,0
7968,25531,1,1
7969,139851,1,0
7970,287212,0,0
7971,271362,0,0
7972,119818,0,0
7973,123613,1,1
7974,246147,1,1
7975,362298,0,0
7976,120642,1,1
7977,313671,0,0
7978,347156,0,0
7979,289710,1,1
7980,226222,0,0
7981,328579,1,1
7982,338193,0,0
7983,72345,0,0
7984,190186,0,0
7985,69893,0,0
7986,263112,0,0
7987,47697,1,1
7988,9980,1,0
7989,346564,0,1
7990,3033,1,0
7991,6446,0,0
7992,205143,1,1
7993,230016,0,0
7994,92210,1,1
7995,266460,0,0
7996,154862,1,1
7997,140286,0,0
7998,128089,0,1
7999,310793,1,1
8000,173212,1,1
8001,269373,1,1
8002,291454,0,1
8003,259497,0,0
8004,311561,0,0
8005,140482,1,1
8006,235666,0,1
8007,213084,0,1
8008,187528,0,0
8009,94655,0,0
8010,367101,1,0
8011,317001,0,0
8012,33226,1,1
8013,94112,1,0
8014,167691,1,1
8015,77184,0,0
8016,78719,0,0
8017,365424,0,0
8018,18447,0,0
8019,232152,0,0
8020,108395,1,0
8021,204665,1,1
8022,139861,1,1
8023,209041,0,0
8024,130589,0,0
8025,90775,0,0
8026,169780,1,1
8027,285074,1,1
8028,97804,1,1
8029,76703,1,1
8030,29540,0,0
8031,285260,1,1
8032,33463,1,1
8033,156351,0,0
8034,87727,0,0
8035,190564,1,1
8036,223942,1,0
8037,331624,0,0
8038,92121,0,0
8039,366151,0,0
8040,218771,0,0
8041,85433,1,1
8042,19354,1,1
8043,196620,0,0
8044,219332,0,1
8045,283771,1,1
8046,305885,0,0
8047,278260,1,1
8048,170580,1,0
8049,353747,1,0
8050,170860,1,1
8051,291724,1,0
8052,102847,1,0
8053,102988,1,1
8054,148325,0,0
8055,86752,0,0
8056,33715,1,0
8057,131269,0,1
8058,10482,0,1
8059,192305,1,0
8060,58762,1,1
8061,270853,1,1
8062,36303,1,0
8063,277899,0,0
8064,371749,0,0
8065,157400,0,1
8066,113684,1,1
8067,115533,0,0
8068,334021,1,1
8069,73512,0,0
8070,256988,1,1
8071,352857,0,0
8072,114744,1,1
8073,205429,0,1
8074,119061,1,1
8075,372011,0,0
8076,90111,1,0
8077,247279,1,1
8078,275202,0,1
8079,81224,0,0
8080,224628,1,0
8081,212307,1,1
8082,366447,0,0
8083,288354,0,0
8084,196220,1,1
8085,307569,1,1
8086,283580,1,1
8087,101634,0,1
8088,122932,0,0
8089,168656,0,0
8090,122822,1,1
8091,24823,1,1
8092,148114,0,0
8093,3498,1,1
8094,57825,0,0
8095,193228,0,1
8096,42632,0,1
8097,190134,1,1
8098,69128,1,1
8099,58018,1,1
8100,146987,1,0
8101,267521,0,0
8102,136867,0,0
8103,48707,0,0
8104,131205,1,1
8105,214790,0,1
8106,136157,0,0
8107,356354,0,0
8108,294148,0,0
8109,95382,1,1
8110,116832,1,1
8111,342902,0,1
8112,107269,1,1
8113,130645,1,1
8114,113405,0,1
8115,245506,1,1
8116,19481,1,1
8117,328988,1,1
8118,161981,0,0
8119,231413,0,0
8120,193744,0,1
8121,57804,0,0
8122,17291,0,1
8123,160289,1,0
8124,30354,1,1
8125,62272,0,1
8126,334002,0,0
8127,167298,1,1
8128,46006,0,1
8129,22274,1,1
8130,72085,0,0
8131,57027,1,1
8132,14168,1,0
8133,245905,1,1
8134,98173,1,1
8135,279051,1,1
8136,319188,0,1
8137,247016,0,0
8138,4349,0,0
8139,218861,0,0
8140,114401,0,0
8141,5747,1,1
8142,187603,0,0
8143,150123,1,1
8144,120354,1,1
8145,49944,1,1
8146,326779,0,0
8147,291847,1,0
8148,198800,1,0
8149,204816,0,0
8150,347069,0,0
8151,229246,0,0
8152,147707,1,1
8153,68120,1,1
8154,339542,0,0
8155,83103,1,1
8156,76159,1,1
8157,132092,0,1
8158,289260,0,1
8159,244645,0,0
8160,296939,0,1
8161,188593,0,0
8162,4100,1,1
8163,13754,1,1
8164,331759,1,1
8165,363038,0,0
8166,47393,1,1
8167,142036,0,0
8168,9434,0,1
8169,148939,1,1
8170,171259,1,1
8171,64122,1,1
8172,226021,0,1
8173,58048,0,0
8174,329829,1,1
8175,228338,0,1
8176,348414,1,1
8177,249528,1,1
8178,66803,1,1
8179,297198,1,1
8180,104362,1,1
8181,293794,0,0
8182,184572,1,1
8183,11392,1,1
8184,302959,0,0
8185,286913,1,1
8186,207925,0,1
8187,183711,0,0
8188,238373,1,1
8189,329636,1,0
8190,358813,1,1
8191,235425,0,0
8192,140764,0,0
8193,112414,0,1
8194,251127,1,0
8195,8667,1,1
8196,113999,0,0
8197,143720,1,1
8198,16373,0,1
8199,120437,1,1
8200,292547,0,0
8201,351681,0,0
8202,9207,0,0
8203,297400,0,0
8204,148377,1,0
8205,54673,0,0
8206,183642,0,0
8207,309513,0,0
8208,202208,0,0
8209,34044,1,0
8210,40720,0,0
8211,334211,1,1
8212,27200,0,0
8213,22455,0,0
8214,267340,0,0
8215,197254,0,0
8216,148891,0,0
8217,307525,0,0
8218,321239,0,0
8219,74292,1,1
8220,306032,0,0
8221,36863,0,0
8222,38410,1,1
8223,135386,0,1
8224,265723,0,0
8225,168167,0,0
8226,131441,1,1
8227,124232,0,1
8228,192328,1,0
8229,22280,1,0
8230,184423,1,1
8231,27873,0,0
8232,337537,1,0
8233,247769,1,1
8234,257915,1,1
8235,264977,0,0
8236,46254,1,1
8237,305957,0,0
8238,283469,0,0
8239,291935,1,1
8240,10993,0,0
8241,145693,0,0
8242,299785,0,1
8243,246051,1,0
8244,222070,0,0
8245,306413,0,0
8246,308982,0,0
8247,93932,0,0
8248,18626,0,0
8249,106109,1,0
8250,271696,0,0
8251,288611,1,0
8252,18372,1,1
8253,83403,0,0
8254,306897,1,1
8255,156032,0,0
8256,53819,0,0
8257,304894,1,0
8258,185877,1,1
8259,284639,0,1
8260,170590,0,1
8261,266281,1,1
8262,323177,1,0
8263,176296,0,0
8264,252100,1,1
8265,80532,1,1
8266,10307,1,1
8267,213853,0,0
8268,67944,0,0
8269,361224,1,1
8270,138513,0,1
8271,298681,0,0
8272,263070,1,1
8273,236178,0,0
8274,112458,1,1
8275,228029,0,0
8276,206933,0,0
8277,298370,0,1
8278,179005,1,1
8279,222217,0,0
8280,125132,1,1
8281,255942,1,1
8282,351323,0,1
8283,21248,1,1
8284,243010,1,1
8285,276035,1,1
8286,345950,0,0
8287,300489,1,1
8288,38439,0,0
8289,280914,0,0
8290,255289,1,0
8291,157149,0,0
8292,19271,1,1
8293,331590,1,1
8294,258143,1,1
8295,464,1,0
8296,351574,1,0
8297,17966,1,1
8298,12936,1,1
8299,251161,1,1
8300,170869,0,1
8301,13713,0,0
8302,38432,0,0
8303,159307,0,0
8304,130144,1,1
8305,103082,0,0
8306,170415,0,1
8307,194498,0,1
8308,71534,0,0
8309,132034,0,0
8310,111637,1,1
8311,356015,0,0
8312,251478,0,0
8313,344988,1,1
8314,102682,1,1
8315,76,0,0
8316,338178,1,1
8317,108127,0,0
8318,35414,1,1
8319,218397,1,1
8320,162684,0,1
8321,215366,0,1
8322,217831,0,1
8323,42762,0,0
8324,184158,1,1
8325,10377,1,1
8326,146643,0,0
8327,355163,1,0
8328,68540,1,1
8329,325575,0,0
8330,72859,1,1
8331,46157,0,0
8332,284249,1,0
8333,9690,0,0
8334,94130,0,0
8335,161358,0,0
8336,358319,0,1
8337,70572,1,1
8338,90337,1,1
8339,316589,1,0
8340,290294,0,0
8341,25237,0,0
8342,22670,0,1
8343,142812,0,1
8344,136429,0,0
8345,308728,1,0
8346,251536,1,1
8347,263436,0,0
8348,51317,1,1
8349,141825,1,0
8350,133422,0,0
8351,42835,0,0
8352,71038,0,0
8353,122701,1,1
8354,193380,1,0
8355,149862,1,1
8356,283623,1,0
8357,71870,0,0
8358,24585,0,0
8359,346871,1,0
8360,196887,0,0
8361,251148,0,1
8362,283180,1,0
8363,160574,1,0
8364,10403,0,0
8365,91314,1,1
8366,7406,0,0
8367,298841,0,0
8368,48277,0,0
8369,326874,0,0
8370,230516,0,0
8371,226579,0,0
8372,58000,1,0
8373,219240,0,1
8374,45524,0,0
8375,258250,1,1
8376,296596,1,1
8377,231948,1,1
8378,194904,0,0
8379,123398,0,0
8380,338261,0,0
8381,301889,1,1
8382,119275,1,1
8383,116555,0,0
8384,308142,1,0
8385,130247,0,0
8386,64120,1,1
8387,71102,0,0
8388,169978,0,0
8389,8600,0,0
8390,239222,0,0
8391,288405,1,0
8392,159178,1,1
8393,278396,1,0
8394,146095,0,0
8395,354357,0,0
8396,357992,1,0
8397,210497,1,0
8398,193423,0,0
8399,310471,0,0
8400,135330,0,0
8401,372962,0,0
8402,282261,0,0
8403,77932,1,1
8404,88185,1,1
8405,196431,1,0
8406,299145,1,1
8407,61164,0,0
8408,151631,1,1
8409,94343,0,1
8410,101576,1,1
8411,155010,0,1
8412,255450,0,1
8413,102828,0,0
8414,66757,1,1
8415,176225,1,0
8416,187619,0,0
8417,324584,1,1
8418,5867,0,0
8419,214906,1,1
8420,17512,0,0
8421,197590,1,1
8422,177479,0,0
8423,25710,1,1
8424,84738,1,1
8425,121296,1,1
8426,296402,0,0
8427,83124,0,0
8428,229127,1,0
8429,230987,1,1
8430,319176,1,1
8431,225761,0,0
8432,65491,0,0
8433,89183,1,1
8434,76109,0,1
8435,289438,1,1
8436,180488,0,1
8437,208568,1,1
8438,8110,1,1
8439,74145,0,0
8440,239978,1,1
8441,373280,1,1
8442,304331,1,1
8443,96811,0,1
8444,39422,0,0
8445,192301,0,0
8446,195716,1,1
8447,234612,0,0
8448,164979,1,1
8449,40582,1,1
8450,179679,1,1
8451,15079,0,0
8452,303030,1,1
8453,138488,0,0
8454,57765,1,1
8455,110444,0,0
8456,302941,0,0
8457,70016,0,0
8458,9198,0,0
8459,100167,0,0
8460,196680,1,1
8461,127646,1,1
8462,44371,1,1
8463,76111,1,1
8464,372563,0,0
8465,12581,1,1
8466,31926,1,1
8467,342779,0,0
8468,52350,1,0
8469,165108,1,1
8470,247400,1,0
8471,58314,1,1
8472,321349,0,0
8473,276305,1,1
8474,19290,1,0
8475,356460,1,0
8476,318173,0,0
8477,105253,1,1
8478,133835,1,1
8479,182379,0,1
8480,113056,1,1
8481,373308,1,1
8482,95870,0,0
8483,325815,0,0
8484,94683,1,1
8485,217829,1,1
8486,15401,0,1
8487,281654,1,1
8488,291782,1,0
8489,280573,1,1
